Table 1,,,,,,,,,,,,,,,,
ObjectID,Dbnum,Database,Zone,Region,SubRegion,Sample ID,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Age,Age_er_max,Age_er_min,Indicator,Indicative meaning
5161,4,UK&Ireland,1,Lancashire,PEEL LANCS,HV3933,53.81,-3.03,-2.02,0.22,0.22,5520,138,198,phragmites peat,mean high spring tide
5162,4,UK&Ireland,1,Lancashire,HEYHOUSES LANE LANCS,HV4346,53.76,-3,-14.01,0.21,0.21,9573,329,253,highly decomposed peat,mean high spring tide
5163,4,UK&Ireland,1,Lancashire,LYTHAM LANCS,HV2917,53.75,-2.99,-0.1,0.21,0.21,3277,314,382,phragmites peat,mean high spring tide
5164,4,UK&Ireland,1,Lancashire,LYTHAM LANCS,HV2918,53.75,-2.99,-0.76,0.21,0.21,3353,356,403,phragmites peat,mean high spring tide
5165,4,UK&Ireland,1,Lancashire,HELSBY MARSH LANCS,HV2685,53.28,-2.77,-3.68,0.21,0.21,6014,877,967,phragmites peat,mean high spring tide
5166,4,UK&Ireland,1,Lancashire,DOWNHOLLAND LANCS,HV3935,53.57,-3,-4.47,0.21,0.21,7618,173,175,phragmites peat,mean high spring tide
5167,4,UK&Ireland,1,Lancashire,HEYHOUSES LANE LANCS,HV4344,53.76,-3,-1.39,0.21,0.21,5641,254,308,phragmites peat,mean high spring tide
5168,4,UK&Ireland,1,Lancashire,NANCYS BAY LANCS,HV4124,53.75,-2.94,-3.38,0.21,0.21,6774,121,112,phragmites peat,mean high spring tide
5169,4,UK&Ireland,1,Lancashire,DOWNHOLLAND LANCS,HV3936,53.57,-3,-4.25,0.21,0.21,7814,118,120,phragmites peat,mean high spring tide
5170,4,UK&Ireland,1,Lancashire,DOWNHOLLAND LANCS,HV3847,53.57,-3.02,-2.74,0.21,0.21,6390,91,85,phragmites peat,mean high spring tide
5171,4,UK&Ireland,1,Lancashire,ALTMOUTH LANCS,HV2679,53.52,-3.06,-1.19,0.22,0.22,5185,282,301,phragmites peat,mean high spring tide
5172,4,UK&Ireland,1,Lancashire,DOWNHOLLAND LANCS,HV8649,53.57,-3.17,-2.21,0.21,0.21,6910,250,180,highly decomposed peat,mean high spring tide
5173,4,UK&Ireland,1,Lancashire,DOWNHOLLAND LANCS,HV2683,53.57,-3.03,-2.6,0.21,0.21,6364,479,453,phragmites peat,mean high spring tide
5174,4,UK&Ireland,1,Lancashire,DOWNHOLLAND LANCS,HV8650,53.57,-3.17,-2.49,0.21,0.21,7103,305,300,phragmites peat,mean high spring tide
5175,4,UK&Ireland,1,Lancashire,MOSS FARM LANCS,HV4347,53.93,-2.84,-1.72,0.24,0.24,5555,356,467,phragmites peat,mean high spring tide
5176,4,UK&Ireland,1,Lancashire,STARR HILLS LANCS,HV4343,53.74,-3.01,-14.94,0.21,0.21,9376,168,283,wood fen peat,mean high spring tide
5177,4,UK&Ireland,1,Lancashire,NANCYS BAY LANCS,HV4129,53.74,-2.93,-2.28,0.21,0.21,6787,213,226,phragmites peat,mean high spring tide
5178,4,UK&Ireland,1,Lancashire,NANCYS BAY LANCS,HV4125,53.75,-2.94,-6.13,0.21,0.21,8412,169,205,wood fen peat,mean high spring tide
5179,4,UK&Ireland,1,Lancashire,DOWNHOLLAND LANCS,HV4705,53.57,-3.04,-0.65,1,1,4594,449,506,peat,mean high spring tide
5180,4,UK&Ireland,1,Lancashire,ANSDELL LANCS,HV5215,53.74,-2.99,-0.22,0.21,0.21,1738,576,454,peat,mean high spring tide
5181,4,UK&Ireland,1,Lancashire,NEW CUT LANCS,HV12540,53.56,-3.02,-3.81,0.21,0.21,7731,443,415,peat,mean high spring tide
5182,4,UK&Ireland,1,Lancashire,NANCYS BAY LANCS,HV4128,53.74,-2.93,-2.33,0.21,0.21,6575,205,176,phragmites peat,mean high spring tide
5183,4,UK&Ireland,1,Lancashire,HEYHOUSES LANE LANCS,HV4345,53.76,-3,-13.45,0.21,0.21,8606,342,177,highly decomposed peat,mean high spring tide
5184,4,UK&Ireland,1,Lancashire,NANCYS BAY LANCS,HV4130,53.74,-2.93,-2.67,0.21,0.21,7145,275,259,phragmites peat,mean high spring tide
5185,4,UK&Ireland,1,Lancashire,LOUSANNA-2B,GAK2500,53.89,-2.89,1.67,0.21,0.21,3623,332,263,peat,mean high spring tide
5186,4,UK&Ireland,1,Lancashire,NANCYS BAY LANCS,HV4127,53.75,-2.94,-3.8,0.21,0.21,6878,278,205,phragmites peat,mean high spring tide
5187,4,UK&Ireland,1,Lancashire,DOWNHOLLAND LANCS,HV8651,53.57,-3.17,-1.99,0.21,0.21,6841,437,442,peat,mean high spring tide
5188,4,UK&Ireland,1,Lancashire,LYTHAM LANCS,HV3845,53.76,-3.02,-1.17,0.21,0.21,5748,152,137,phragmites peat,mean high spring tide
5189,4,UK&Ireland,1,Lancashire,DOWNHOLLAND LANCS,HV2680A,53.57,-3.03,-4.18,0.21,0.21,7620,318,299,highly decomposed peat,mean high spring tide
5190,4,UK&Ireland,1,Lancashire,NANCYS BAY LANCS,HV4126,53.75,-2.94,-4.97,0.21,0.21,7729,194,142,peat,mean high spring tide
5191,4,UK&Ireland,1,Lancashire,NANCYS BAY LANCS,HV5294,53.74,-2.93,-2.87,0.22,0.22,7178,96,178,phragmites peat,mean high spring tide
5192,4,UK&Ireland,1,Lancashire,NANCYS BAY LANCS,HV4131,53.74,-2.93,-3.29,0.21,0.21,7210,207,209,phragmites peat,mean high spring tide
5193,4,UK&Ireland,1,Lancashire,DOWNHOLLAND LANCS,HV3358,53.57,-3.03,-3.27,0.21,0.21,6906,250,166,phragmites peat,mean high spring tide
5194,4,UK&Ireland,1,Lincolnshire Marshes ,"Trusthorpe, LM7",AA23811,53.33,0.27,-6.58,0.21,0.21,5797,109,138,highly decomposed peat,mean high spring tide
5195,4,UK&Ireland,2,Lincolnshire Marshes ,"Marshchapel, LM2",AA23516,53.47,0.05,-8.36,0.4,0.4,6338,95,121,highly decomposed peat,mean high spring tide
5196,4,UK&Ireland,1,Lincolnshire Marshes ,"Theddlethorpe, LM5",AA22666,53.36,0.23,-13.82,0.21,0.21,8178,143,145,highly decomposed peat,mean high spring tide
5197,4,UK&Ireland,1,Lincolnshire Marshes ,"Theddlethorpe, LM5",AA23942,53.36,0.23,-13.59,0.35,0.35,7919,145,150,shells,mean sea level
5198,4,UK&Ireland,1,Lincolnshire Marshes ,"Theddlethorpe, LM5",AA23941,53.36,0.23,-13.2,0.35,0.35,7729,197,176,shells,mean sea level
5199,4,UK&Ireland,1,Lincolnshire Marshes ,Chapel Point,Q685,53.23,0.34,-4.77,0.21,0.21,4385,420,295,peat,mean high spring tide
5200,4,UK&Ireland,1,Lincolnshire Marshes ,"Trusthorpe, LM7",AA23519,53.33,0.27,-4.95,1.87,1.87,4847,181,202,highly decomposed peat,mean sea level
5201,4,UK&Ireland,1,Lincolnshire Marshes ,Chapel Point,Q686,53.23,0.34,-3.4,0.21,0.21,3585,280,228,peat,mean high spring tide
5202,4,UK&Ireland,1,Lincolnshire Marshes ,"Theddlethorpe, LM5",AA22667,53.36,0.23,-14.1,0.21,0.21,8051,116,90,highly decomposed peat,mean high spring tide
5203,4,UK&Ireland,1,Lincolnshire Marshes ,"Moggs Eye, ME96-1",AA23826,53.27,0.32,-2.8,0.4,0.4,2096,211,149,highly decomposed peat,mean high spring tide
5204,4,UK&Ireland,2,Lincolnshire Marshes ,"Marshchapel, LM2",AA23518,53.47,0.05,-10.49,0.21,0.21,7401,105,114,highly decomposed peat,mean high spring tide
5205,4,UK&Ireland,1,Lincolnshire Marshes ,"Theddlethorpe, LM5",AA22665,53.36,0.23,-7.64,0.21,0.21,6179,104,175,highly decomposed peat,mean high spring tide
5206,4,UK&Ireland,1,Lincolnshire Marshes ,"Theddlethorpe, LM5",AA22664,53.36,0.23,-6.96,0.21,0.21,5156,146,182,highly decomposed peat,mean high spring tide
5207,4,UK&Ireland,1,Lincolnshire Marshes ,"Newton Marsh, Tetney",RCD1598,,,-1.83,0.21,0.21,2960,196,171,peat,mean high spring tide
5208,4,UK&Ireland,1,Lincolnshire Marshes ,"Sutton-on-Sea, LM8",AA22661,53.31,0.27,-7.54,0.21,0.21,6093,178,156,wood fen peat,mean high spring tide
5209,4,UK&Ireland,1,Lincolnshire Marshes ,"Theddlethorpe, LM5",AA23940,53.36,0.23,-13.2,0.35,0.35,8035,212,200,shells,mean sea level
5210,4,UK&Ireland,1,Lincolnshire Marshes ,"Burgh-le-Marsh, LM15",AA23813,53.16,0.28,-4.65,0.21,0.21,5149,164,255,peat,mean high spring tide
5211,4,UK&Ireland,1,Lincolnshire Marshes ,"Moggs Eye, ME96-1",AA23827,53.27,0.32,-5.79,0.21,0.21,5968,213,212,peat,mean high spring tide
5212,4,UK&Ireland,2,Lincolnshire Marshes ,"IMMINGHAM,LINCS",Q401,53.63,-0.19,-7.87,1.43,1.43,7555,234,233,wood fen peat,mean high spring tide
5213,4,UK&Ireland,1,Lincolnshire Marshes ,"Sutton-on-Sea, LM8",AA22660,53.31,0.27,-6.45,0.4,0.4,5403,172,103,wood fen peat,mean high spring tide
5214,4,UK&Ireland,1,Lincolnshire Marshes ,"Theddlethorpe, LM5",AA23943,53.36,0.23,-13.59,0.35,0.35,8018,155,159,shells,mean sea level
5215,4,UK&Ireland,1,Lincolnshire Marshes ,"Skegness West, LM16",AA23817,53.15,0.32,-9.34,0.21,0.21,7001,165,201,peat,mean high spring tide
5216,4,UK&Ireland,1,Lincolnshire Marshes ,"Theddlethorpe, LM5",AA23938,53.36,0.23,-12.24,0.35,0.35,7537,207,205,shells,mean sea level
5217,4,UK&Ireland,1,Lincolnshire Marshes ,"Theddlethorpe, LM5",AA23939,53.36,0.23,-13.01,0.35,0.35,8274,125,131,shells,mean sea level
5218,4,UK&Ireland,1,Lincolnshire Marshes ,"Burgh-le-Marsh, LM15",AA23520,53.16,0.28,-3.25,0.21,0.21,2678,96,189,peat,mean high spring tide
5219,4,UK&Ireland,2,Lincolnshire Marshes ,"Marshchapel, LM2",AA23517,53.47,0.05,-10.26,0.21,0.21,7388,98,112,highly decomposed peat,mean high spring tide
5220,4,UK&Ireland,1,Lincolnshire Marshes ,"Moggs Eye, ME96-2",AA23895,53.27,0.32,-4.88,0.21,0.21,4679,151,153,peat,mean high spring tide
5221,4,UK&Ireland,1,Lincolnshire Marshes ,"Moggs Eye, ME96-1",AA23828,53.27,0.32,-6.09,0.21,0.21,5628,224,158,peat,mean high spring tide
5222,4,UK&Ireland,1,Lincolnshire Marshes ,"Skegness West, LM16",AA23818,53.15,0.32,-8.2,1.43,1.43,7591,85,104,peat,mean high spring tide
5223,4,UK&Ireland,1,Lincolnshire Marshes ,Chapel Point,Q844,53.23,0.34,-2.83,0.21,0.21,2944,262,193,phragmites peat,mean high spring tide
5224,4,UK&Ireland,1,Lincolnshire Marshes ,"Theddlethorpe, LM5",AA23937,53.36,0.23,-12.24,0.35,0.35,7725,147,145,shells,mean sea level
5225,4,UK&Ireland,1,Lincolnshire Marshes ,"Burgh-le-Marsh, LM15",AA23521,53.16,0.28,-4.15,0.21,0.21,4634,188,187,peat,mean high spring tide
5226,4,UK&Ireland,1,Lincolnshire Marshes ,"Burgh-le-Marsh, LM15",AA23814,53.16,0.28,-4.89,0.21,0.21,5077,210,201,peat,mean high spring tide
5227,4,UK&Ireland,1,Morecambe Bay,SKELWITH POOL,Q2787,53.92,-3.01,-0.35,0.21,0.21,5714,177,113,peat,mean high spring tide
5228,4,UK&Ireland,1,Morecambe Bay,SKELWITH POOL,Q2786,53.92,-3.01,-0.66,0.06,0.06,5869,119,123,peat,mean high spring tide
5229,4,UK&Ireland,1,Morecambe Bay,Roudsea Wood Marsh 1,Be88434,54.23,-3.03,0.78,0.21,0.21,2504,224,168,peat,mean high spring tide
5230,4,UK&Ireland,1,Morecambe Bay,Roudsea Wood 33,Be79290,54.23,-3.02,-2.4,0.21,0.21,8090,192,137,peat,mean high spring tide
5231,4,UK&Ireland,1,Morecambe Bay,Roudsea Wood 33,Be79296,54.23,-3.02,1.25,2.62,2.62,5336,247,293,peat,mean sea level
5232,4,UK&Ireland,1,Morecambe Bay,Roudsea Wood 33,Be79297,54.23,-3.02,1.4,2.62,2.62,4720,127,144,peat,mean sea level
5233,4,UK&Ireland,1,Morecambe Bay,HEYSHAM LANCS,BIRM140,54.03,-2.93,-20.54,0.52,0.52,9998,499,460,peat,mean high spring tide
5234,4,UK&Ireland,1,Morecambe Bay,ARNSIDE MOSS LANCS,HV3460,54.2,-2.82,0.42,0.21,0.21,5764,220,178,peat,mean high spring tide
5235,4,UK&Ireland,1,Morecambe Bay,MORECAMBE BAY,HV3360,54.19,-3.04,-20.39,1.1,1.1,8516,255,168,peat,mean high spring tide
5236,4,UK&Ireland,1,Morecambe Bay,H.FOULSHAW MOSS WMLD,Q88,54.24,-2.83,0.3,0.36,0.36,5315,272,341,peat,mean high spring tide
5237,4,UK&Ireland,1,Morecambe Bay,RUSLAND,HAR3709,54.27,-3.01,-4.74,0.22,0.22,8543,427,173,highly decomposed peat,mean high spring tide
5238,4,UK&Ireland,1,Morecambe Bay,Roudsea Wood 33,Be79292,54.23,-3.02,-1.42,0.21,0.21,6880,275,202,phragmites peat,mean high spring tide
5239,4,UK&Ireland,1,Morecambe Bay,Roudsea Wood 33,Be79293,54.23,-3.02,-1.33,0.21,0.21,6832,170,169,peat,mean high spring tide
5240,4,UK&Ireland,1,Morecambe Bay,Roudsea Wood 33,Be79291,54.23,-3.02,-1.27,0.21,0.21,7434,132,140,peat,mean high spring tide
5241,4,UK&Ireland,1,Morecambe Bay,SKELWITH POOL,Q2784,53.92,-3.01,-1.14,0.21,0.21,6444,171,136,peat,mean high spring tide
5242,4,UK&Ireland,1,Morecambe Bay,ROUDSEA WOOD,Q2098,54.23,-3.02,-2.54,0.22,0.22,7548,109,106,peat,mean high spring tide
5243,4,UK&Ireland,1,Morecambe Bay,SKELWITH POOL,Q2788,53.92,-3.01,-0.2,0.21,0.21,5446,144,138,peat,mean high spring tide
5244,4,UK&Ireland,1,Morecambe Bay,Roudsea Wood 33,Be79295,54.23,-3.02,-1.58,0.21,0.21,5706,185,110,peat,mean high spring tide
5245,4,UK&Ireland,1,Morecambe Bay,HEYSHAM LANCS,HV2920,54.04,-2.88,-0.49,0.21,0.21,4713,564,418,wood fen peat,mean high spring tide
5246,4,UK&Ireland,1,Morecambe Bay,Roudsea Wood 33,Be79294,54.23,-3.02,-1.29,0.21,0.21,6540,126,133,peat,mean high spring tide
5247,4,UK&Ireland,1,Morecambe Bay,MORECAMBE BAY,HV3462,54.09,-2.84,-20.63,1.44,1.44,9309,218,280,peat,mean high spring tide
5248,4,UK&Ireland,1,Morecambe Bay,MORECAMBE BAY,HV3361,54.18,-3.03,-21.09,1,1,9733,385,189,peat,mean high spring tide
5249,4,UK&Ireland,1,Morecambe Bay,MORECAMBE BAY,HV3362,54.14,-3.04,-15.71,0.82,0.82,8850,221,249,peat,mean high spring tide
5250,4,UK&Ireland,1,Morecambe Bay,SKELWITH POOL,Q2783,53.92,-3.01,-2.69,0.21,0.21,7974,192,146,peat,mean high spring tide
5251,4,UK&Ireland,1,Morecambe Bay,"HEYSHAM,LANCS",BIRM141,54.03,-2.93,-20.48,2.6,2.6,10494,650,572,peat,groundwater table
5252,4,UK&Ireland,1,Morecambe Bay,SKELWITH POOL,Q2782,53.92,-3.01,-3.88,0.23,0.23,8716,279,234,peat,mean high spring tide
5253,4,UK&Ireland,1,Morecambe Bay,HEYSHAM LANCS,BIRM139,54.03,-2.93,-20.87,0.85,0.85,10393,666,487,peat,mean high spring tide
5254,4,UK&Ireland,1,Morecambe Bay,HELSINGTON MOSS WMLD,Q85,54.3,-2.81,0,0.36,0.36,6064,233,313,phragmites peat,mean high spring tide
5255,4,UK&Ireland,1,Morecambe Bay,MORECAMBE BAY,HV3356,54.16,-3.02,-20.03,1.13,1.13,9752,466,419,peat,mean high spring tide
5256,4,UK&Ireland,1,Morecambe Bay,SKELWITH POOL,Q2785,53.92,-3.01,-0.72,0.4,0.4,6235,77,214,peat,mean high spring tide
5257,4,UK&Ireland,1,Morecambe Bay,ARNSIDE MOSS LANCS,HV3461,54.2,-2.82,1.55,0.21,0.21,1455,72,93,wood fen peat,mean high spring tide
5258,4,UK&Ireland,1,Mersey,WALLASEY,GU1271,53.41,-3.15,-0.79,0.21,0.21,3764,147,157,peat,mean high spring tide
5259,4,UK&Ireland,1,Mersey,MEOLS,SRR2694,53.4,-3.15,-2.01,0.21,0.21,6023,157,105,phragmites peat,mean high spring tide
5260,4,UK&Ireland,1,Mersey,MEOLS,GU1312,53.4,-3.15,-1.21,1,1,4906,365,263,peat,mean high spring tide
5261,4,UK&Ireland,1,Mersey,REEDS LANE,SRR1575,53.41,-3.1,-2.82,0.21,0.21,5435,150,123,phragmites peat,mean high spring tide
5262,4,UK&Ireland,1,Mersey,"NEWTON CARR, WIRRAL",SRR4514,53.39,-3.14,-5.79,0.21,0.21,7549,112,112,peat,mean high spring tide
5263,4,UK&Ireland,1,Mersey,"NEWTON CARR, WIRRAL",SRR4510,53.39,-3.14,-1,0.21,0.21,2930,133,122,peat,mean high spring tide
5264,4,UK&Ireland,1,Mersey,"NEWTON CARR, WIRRAL",SRR4511,53.39,-3.14,-1.93,0.21,0.21,5164,282,201,peat,mean high spring tide
5265,4,UK&Ireland,1,Mersey,MEOLS,SRR2693,53.4,-3.15,-1.54,0.21,0.21,5387,188,320,phragmites peat,mean high spring tide
5266,4,UK&Ireland,1,Mersey,WALLASEY,GU1270,53.41,-3.15,-0.89,0.8,0.8,2849,112,94,peat,mean high spring tide
5267,4,UK&Ireland,1,Mersey,"NEWTON CARR, WIRRAL",SRR4641,53.39,-3.14,-8.97,0.21,0.21,8583,168,153,peat,mean high spring tide
5268,4,UK&Ireland,1,Mersey,"NEWTON CARR, WIRRAL",SRR4513,53.39,-3.14,-2.73,0.21,0.21,6253,160,253,peat,mean high spring tide
5269,4,UK&Ireland,1,Mersey,"NEWTON CARR, WIRRAL",SRR4512,53.39,-3.14,-1.77,0.21,0.21,5691,180,90,peat,mean high spring tide
5270,4,UK&Ireland,1,Mersey,WALLASEY,SRR1494,53.41,-3.14,-3.46,0.21,0.21,7350,89,165,peat,mean high spring tide
5271,4,UK&Ireland,1,Mersey,REEDS LANE,SRR1574,53.41,-3.1,-0.85,0.21,0.21,2753,91,130,peat,mean high spring tide
5272,4,UK&Ireland,1,Mersey,PARK ROAD Meols Wirrel,SRR2929,53.4,-3.15,-1.37,0.21,0.21,5846,140,105,peat,mean high spring tide
5273,4,UK&Ireland,1,Montrose,PUGGIESTON KINCARDIN,SRR2120,56.73,-2.49,2.03,2,2,7945,210,157,phragmites peat,mean high spring tide
5274,4,UK&Ireland,1,Montrose,FULLERTON KINCARDINE,BIRM867,56.7,-2.53,2.8,2,2,7730,211,205,sedgepeat,mean high spring tide
5275,4,UK&Ireland,1,Montrose,FULLERTON KINCARDINE,SRR1148,56.7,-2.53,4.09,0.21,0.21,7574,91,94,peat,mean high spring tide
5276,4,UK&Ireland,1,Montrose,FULLERTON KINCARDINE,BIRM823,56.7,-2.53,2.62,2,2,7964,220,264,sedgepeat,mean high spring tide
5277,4,UK&Ireland,1,Montrose,PUGGIESTON KINCARDIN,SRR2119,56.73,-2.49,2.63,0.21,0.21,7691,152,117,peat,mean high spring tide
5278,4,UK&Ireland,1,Montrose,MARYTON KINCARDINE,SRR869,56.7,-2.52,1.75,0.21,0.21,8153,186,149,peat,mean high spring tide
5279,4,UK&Ireland,1,Montrose,FULLERTON KINCARDINE,SRR1149,56.7,-2.53,3.62,0.21,0.21,7911,95,113,peat,mean high spring tide
5280,4,UK&Ireland,1,Moray Firth,MONIACK INVERNESS,BIRM1125,57.46,-4.43,5.05,0.22,0.22,7920,239,221,phragmites peat,mean high spring tide
5281,4,UK&Ireland,1,Moray Firth,BEAULY INVERNESS,BIRM1122,57.49,-4.47,6.17,0.22,0.22,6311,175,282,phragmites peat,mean high spring tide
5282,4,UK&Ireland,1,Moray Firth,ARCAN MAINS,HV10012,57.55,-4.51,6.66,0.22,0.22,6575,205,176,wood fen peat,mean high spring tide
5283,4,UK&Ireland,1,Moray Firth,MONIACK INVERNESS,BIRM1127,57.46,-4.43,4.18,0.22,0.22,8239,337,304,phragmites peat,mean high spring tide
5284,4,UK&Ireland,1,Moray Firth,MONIACK INVERNESS,BIRM1124,57.46,-4.43,6.12,0.22,0.22,5488,166,179,wood fen peat,mean high spring tide
5285,4,UK&Ireland,1,Moray Firth,BARNYARDS INVERNESS,HV10010,57.49,-4.46,-0.65,0.22,0.22,10385,264,188,phragmites peat,mean high spring tide
5286,4,UK&Ireland,1,Moray Firth,ARCAN MAINS,HV10013,57.55,-4.51,5.18,0.22,0.22,8493,140,121,sedgepeat,mean high spring tide
5287,4,UK&Ireland,1,Moray Firth,BEAULY INVERNESS,BIRM1123,57.49,-4.47,3.99,0.22,0.22,10940,296,353,wood fen peat,mean high spring tide
5288,4,UK&Ireland,1,Moray Firth,MONIACK INVERNESS,BIRM1126,57.46,-4.43,4.59,0.22,0.22,8093,218,154,phragmites peat,mean high spring tide
5289,4,UK&Ireland,2,MWAL,CLARACH CARDIGAN BAY,HAR1575,52.43,-4.08,-1.16,0.09,0.09,2620,162,241,phragmites peat,mean high spring tide
5290,4,UK&Ireland,2,MWAL,"CLARACH BEACH,CARDGN",NPL113,52.43,-4.08,-3.69,1.43,1.43,6813,339,250,wood,mean sea level
5291,4,UK&Ireland,2,MWAL,TRAWLING GND,BIRM400,52.24,-4.3,-22.16,2.05,2.05,9779,375,242,sedgepeat,groundwater table
5292,4,UK&Ireland,2,MWAL,CLARACH CARDIGAN BAY,HAR299,52.43,-4.08,-3.56,0.82,0.82,5873,305,220,wood fen peat,mean high spring tide
5293,4,UK&Ireland,2,MWAL,BORTH BOG CARDIGAN,Q712,52.48,-4.05,-0.86,0.3,0.3,3049,290,262,phragmites peat,mean high spring tide
5294,4,UK&Ireland,2,MWAL,YNYSLAS CARDIGAN BAY,HAR1020,52.52,-4.03,-2.89,0.22,0.22,5902,276,239,phragmites peat,mean high spring tide
5295,4,UK&Ireland,2,MWAL,CLARACH CARDIGAN BAY,HAR301,52.43,-4.08,-4.09,0.82,0.82,6540,191,216,wood fen peat,mean high spring tide
5296,4,UK&Ireland,2,MWAL,CLARACH CARDIGAN BAY,HAR1579,52.43,-4.08,-1.96,0.09,0.09,4195,223,219,sedgepeat,mean high spring tide
5297,4,UK&Ireland,2,MWAL,CLARACH CARDIGAN BAY,HAR300,52.43,-4.08,-3.78,0.81,0.81,5930,255,213,wood fen peat,mean high spring tide
5298,4,UK&Ireland,2,MWAL,YNYSLAS CARDIGAN,Q382,52.52,-4.05,-3.36,0.21,0.21,6727,428,322,wood fen peat,mean high spring tide
5299,4,UK&Ireland,2,MWAL,YNYSLAS CARDIGAN BAY,HAR1019,52.52,-4.03,-2.41,0.41,0.41,5435,150,123,wood fen peat,mean high spring tide
5300,4,UK&Ireland,2,MWAL,YNYSLAS CARDIGAN BAY,HAR1017,52.51,-4.03,-1.53,0.22,0.22,3248,193,211,wood fen peat,mean high spring tide
5301,4,UK&Ireland,2,MWAL,"CLARACH,CARDIGAN BAY",BIRM229,52.43,-4.08,-4.99,1.43,1.43,11735,834,855,wood fen peat,mean sea level
5302,4,UK&Ireland,2,MWAL,CLARACH CARDIGAN BAY,HAR1576,52.43,-4.08,-2.89,0.8,0.8,5028,260,177,wood fen peat,mean high spring tide
5303,4,UK&Ireland,2,MWAL,YNYSLAS CARDIGAN BAY,HAR1016,52.51,-4.03,-0.83,0.22,0.22,1410,128,111,phragmites peat,mean high spring tide
5304,4,UK&Ireland,2,MWAL,CLARACH CARDIGAN BAY,HAR1572,52.43,-4.08,-0.41,0.22,0.22,1066,195,139,phragmites peat,mean high spring tide
5305,4,UK&Ireland,2,MWAL,YNYSLAS CARDIGAN BAY,HAR1018,52.52,-4.03,-1.21,0.22,0.22,4100,281,208,sedgepeat,mean high spring tide
5306,4,UK&Ireland,1,NE England (Central),"Newton Links, NBD11",AA23498,55.53,-1.63,0.44,0.4,0.4,4030,197,167,peat,mean high spring tide
5307,4,UK&Ireland,1,NE England (Central),"Annstead Burn, AN97-1",AA27226,55.57,-1.65,-2.78,0.21,0.21,8126,183,118,limnic mud,mean high spring tide
5308,4,UK&Ireland,1,NE England (Central),Elwick 42,SRR3844,55.63,-1.81,-1.47,0.23,0.23,7709,112,94,peat,mean high spring tide
5309,4,UK&Ireland,1,NE England (Central),"Annstead Burn, AN96-5",AA27228,55.57,-1.65,-2.27,0.21,0.21,8173,187,168,limnic mud,mean high spring tide
5310,4,UK&Ireland,1,NE England (Central),Elwick Q05,SRR3842,55.63,-1.81,-1.13,0.22,0.22,7764,153,89,peat,mean high spring tide
5311,4,UK&Ireland,1,NE England (Central),Elwick Q05,SRR3843,55.63,-1.81,-1.65,0.22,0.22,7993,162,108,peat,mean high spring tide
5312,4,UK&Ireland,1,NE England (Central),"Annstead Burn, AN97-1",AA27227,55.57,-1.65,-2.06,1.13,1.13,11456,308,236,limnic mud,mean high spring tide
5313,4,UK&Ireland,1,NE England (Central),"Annstead Burn, AN96-5",AA27229,55.57,-1.65,-2.44,0.21,0.21,7969,184,128,limnic mud,mean high spring tide
5314,4,UK&Ireland,1,NE England (Central),"Annstead Burn, AN97-1",AA27616,55.57,-1.65,-2.18,1.13,1.13,8255,123,201,peat,mean high spring tide
5315,4,UK&Ireland,1,NE England (Central),Elwick 42,SRR3845,55.63,-1.81,-2.1,0.23,0.23,8046,115,78,peat,mean high spring tide
5316,4,UK&Ireland,1,NE England (North),"Bridge Mill, BM95-7A",AA24224,55.69,-1.94,2.1,0.21,0.21,4635,189,190,peat,mean high spring tide
5317,4,UK&Ireland,1,NE England (North),"Bridge Mill, BM95-7A",AA24226,55.69,-1.94,1.49,0.21,0.21,7211,201,206,peat,mean high spring tide
5318,4,UK&Ireland,1,NE England (North),"Beal Cast, BC96-3",AA23824,55.67,-1.87,-0.11,0.21,0.21,7726,191,135,highly decomposed peat,mean high spring tide
5319,4,UK&Ireland,1,NE England (North),"Beal Cast, BC96-2",AA23896,55.67,-1.87,0.45,0.21,0.21,7409,153,139,peat,mean high spring tide
5320,4,UK&Ireland,1,NE England (North),"Broomhouse Farm, BR96-8",AA25595,55.7,-1.94,1.7,0.21,0.21,4790,237,219,highly decomposed peat,mean high spring tide
5321,4,UK&Ireland,1,NE England (North),"Broomhouse Farm, BR96-8",AA23894,55.7,-1.94,1.34,0.21,0.21,5947,229,194,highly decomposed peat,mean high spring tide
5322,4,UK&Ireland,1,NE England (North),"Beal Cast, BC96-3",AA23825,55.67,-1.87,-0.45,0.21,0.21,8249,132,200,peat,mean high spring tide
5323,4,UK&Ireland,1,NE England (North),"Broomhouse Farm, BR96-8",AA25598,55.7,-1.94,0.39,1.13,1.13,13900,254,302,highly decomposed peat,mean high spring tide
5324,4,UK&Ireland,1,NE England (North),"Broomhouse Farm, BR96-8",AA27618,55.7,-1.94,1.07,1.13,1.13,8427,168,226,highly decomposed peat,mean high spring tide
5325,4,UK&Ireland,1,NE England (North),"Broomhouse Farm, BR96-8",AA25596,55.7,-1.94,0.35,0.21,0.21,7570,96,101,highly decomposed peat,mean high spring tide
5326,4,UK&Ireland,1,NE England (North),"Broomhouse Farm, BR96-8",AA25597,55.7,-1.94,0.8,1.13,1.13,12788,202,102,peat,mean high spring tide
5327,4,UK&Ireland,1,NE England (North),"Bridge Mill, BM95-7A",AA24225,55.69,-1.94,2.05,0.21,0.21,6078,183,151,peat,mean high spring tide
